subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,dam_effect_fish,dam_outlet,URL_front,URL_back,column_name
63265207,T25,"[['Earth', 'Earth', 'Earth', 'Earth'], ['fill', 'fill', 'fill', 'fill'], ['approx', 'approx.', 'approx', 'approx'], ['300', ""300'"", ""300'"", ""300'""], ['feet', 'x', 'x', 'x'], ['X', ""5'"", ""5'"", ""15'""], ['5', '', '', ''], ['feet', '', '', '']]",4,2.625,earth fill approx 300' x 5' 5 feet,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALBERTA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALBERTA_SUMM_0001_2.jpeg,Dam in outlet
63265207,T27,"[['No', 'No', 'No', 'No'], ['passage', 'passage', 'passage', 'passage'], ['possible', 'possible', 'possible', 'possible']]",4,4,no passage possible,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALBERTA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALBERTA_SUMM_0001_2.jpeg,Dam effect on fish movements
63265208,T25,"[['none,', 'none,', 'none', 'none,'], ['but', 'but', 'but', 'but'], ['road', 'road', 'road', 'road'], ['culvert', 'culvert', 'culvert', 'culvert']]",4,3.75,"none, but road culvert",,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_2.jpeg,Dam in outlet
63265208,T27,"[['none', 'none', 'none', 'none']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_2.jpeg,Dam effect on fish movements
63265209,T25,"[['At', 'At', 'At', 'At'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire']]",4,4,at bellaire,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_WILSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_WILSON_SUMM_0001_2.jpeg,Dam in outlet
63265209,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movements'], ['upstream.', 'upstream.', 'upstream', 'upstream.']]",4,3.75,stops fish movements upstream.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_WILSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_WILSON_SUMM_0001_2.jpeg,Dam effect on fish movements
63265210,T25,"[['no', 'no', 'no', 'no']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BASS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BASS_SUMM_0001_2.jpeg,Dam in outlet
63265211,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['dam,', 'dam,', 'dam,', 'dam,'], ['recently', 'recently', 'recently', 'recently'], ['repaired.', 'repaired', 'repaired.', 'repaired']]",4,3.5,"beaver dam, recently repaired.",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BELLA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BELLA_SUMM_0001_2.jpeg,Dam in outlet
63265211,T27,"[['Probably', 'Probably', 'Probably', 'Probably'], ['impassible.', 'impassable', 'impassable.', 'impassible']]",4,2.5,probably impassible.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BELLA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BELLA_SUMM_0001_2.jpeg,Dam effect on fish movements
63265212,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver']]",4,4,beaver,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BOULDER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BOULDER_SUMM_0001_2.jpeg,Dam in outlet
63265212,T27,"[['None', 'None', 'None', 'None']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BOULDER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BOULDER_SUMM_0001_2.jpeg,Dam effect on fish movements
63265213,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BIG_SUMM_0001_2.jpeg,Dam in outlet
63265214,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CLAIRE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CLAIRE_SUMM_0001_2.jpeg,Dam in outlet
63265215,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CHARLES_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CHARLES_SUMM_0001_2.jpeg,Dam in outlet
63265218,T25,"[['None', 'None', 'none']]",3,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BURNS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BURNS_SUMM_0001_2.jpeg,Dam in outlet
63265220,T25,"[['Rock', 'Rock', 'Rock', 'Rock'], ['filter', 'filter', 'filter', 'filter'], ['dam', 'dam', 'dam', 'dam']]",4,4,rock filter dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_2.jpeg,Dam in outlet
63265220,T27,"[['Restricts', 'Restricts', 'Restricts', 'Restricts'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['in', 'in', 'in', 'in'], ['or', 'or', 'or', 'or'], ['out', 'out', 'out', 'out'], ['of', 'of', 'of', 'of'], ['Fence', 'Fence', 'Fence', 'Fence'], ['Lake', 'Lake', 'Lake.', 'Lake']]",4,3.888888889,restricts fish movement in or out of fence lake,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265222,T25,"[['none', 'none', 'none', 'none'], ['except', 'except', 'except', 'except'], ['screen', 'screen', 'screen', 'screen']]",4,4,none except screen,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_2.jpeg,Dam in outlet
63265222,T27,"[['screen', 'screen', 'screen', 'screen'], ['in', 'in', 'in', 'in'], ['culvert', 'culvert', 'culvert', 'culvert'], ['blocks', 'blocks', 'blocks', 'blocks'], ['movement', 'movement', 'movement', 'movement']]",4,4,screen in culvert blocks movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_2.jpeg,Dam effect on fish movements
63265223,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0002_2.jpeg,Dam in outlet
63265224,T25,"[['beaver', 'beaver', 'Beaver', 'beaver'], ['dam', 'dam', 'Dam', 'dam']]",4,3,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_JIMS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_JIMS_SUMM_0001_2.jpeg,Dam in outlet
63265224,T27,"[['probably', 'probably', 'Probably', 'probably'], ['prevents', 'prevents', 'prevents', 'prevents'], ['migration', 'migration', 'migration', 'migration'], ['except', 'except', 'except', 'except'], ['in', 'in', 'in', 'in'], ['high', 'high', 'higher', 'high'], ['water', 'water', 'water.', 'water']]",4,3.571428571,probably prevents migration except in high water,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_JIMS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_JIMS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265225,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_2.jpeg,Dam in outlet
63265226,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['dam', 'dam', 'dam', 'dam']]",4,4,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_HIGHLIFE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_HIGHLIFE_SUMM_0001_2.jpeg,Dam in outlet
63265226,T27,"[['Probably', 'Probably', 'Probably', 'Probably'], ['prevented', 'prevents', 'prevents', 'prevents'], ['migration', 'migration', 'migration', 'migration'], ['except', 'except', 'except', 'except'], ['during', 'during', 'during', 'during'], ['high', 'high', 'high', 'high'], ['water', 'water', 'water', 'water']]",4,3.857142857,probably prevents migration except during high water,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_HIGHLIFE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_HIGHLIFE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265227,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KEEWAYDIN_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KEEWAYDIN_SUMM_0002_2.jpeg,Dam in outlet
63265229,T25,"[['No', 'no', 'No', 'No']]",4,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0001_2.jpeg,Dam in outlet
63265230,T25,"[['None', 'none', 'None', 'none']]",4,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_2.jpeg,Dam in outlet
63265231,T25,"[['no', 'No', 'No', 'No']]",4,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PARENT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PARENT_SUMM_0001_2.jpeg,Dam in outlet
63265234,T25,"[['Beaver', 'Beaver', 'Beaver'], ['dam', 'dam', 'dam']]",3,3,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_LUICKS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_LUICKS_SUMM_0001_2.jpeg,Dam in outlet
63265234,T27,"[['Prevents', 'Prevents', 'Prevents'], ['migration', 'migration', 'migration']]",3,3,prevents migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_LUICKS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_LUICKS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265235,T25,"[['yes', 'yes', 'yes', 'yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0001_2.jpeg,Dam in outlet
63265235,T27,"[['Natives', 'Natives', 'Natives', 'Natives'], ['believe', 'believe', 'believe', 'believe'], ['that', 'that', 'that', 'that'], ['there', 'there', 'there', 'there'], ['is', 'is', 'is', 'is'], ['a', 'a', 'a', 'a'], ['large', 'large', 'large', 'large'], ['effect', 'effect', 'effect', 'effect'], ['-', '-', '-', '-'], ['actual', 'actual', 'actual', 'actual'], ['effect', 'effect', 'effect', 'effect'], ['not', 'not', 'not', 'not'], ['known', 'known', 'known.', 'known']]",4,3.923076923,natives believe that there is a large effect - actual effect not known,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0001_2.jpeg,Dam effect on fish movements
63265236,T25,"[['2', '2', '2', '2'], ['dams', 'dams', 'dams', 'dams'], ['', '', '1', '1'], ['1-1/4', '1-1/4', '1/4', '1/4'], ['miles', 'miles', 'miles', 'miles'], ['apart', 'apart', 'apart.', 'apart'], ['Westernmost', 'Westernmost', 'Westernmost', 'Westernmost'], ['', 'dam', 'dam', 'dam'], ['', 'earth', 'earth', 'earth'], ['', 'fill', 'fill', 'fill'], ['', 'with', 'with', 'with'], ['', 'concrete', 'concrete', 'concrete'], ['', 'spillway.', 'spillway.', 'spillway.'], ['', 'Easternmost', 'Easternmost', 'Easternmost'], ['dam', 'dam', 'dam', 'dam'], ['', 'earth', 'earth', 'earth'], ['', 'fill', 'fill', 'fill'], ['', 'with', 'with', 'with'], ['', 'penstocks', 'penstocks', 'penstocks'], ['con', 'to', 'to', 'to'], ['', 'power', 'power', 'power'], ['', 'house.', 'house.', 'house.']]",4,3.136363636,2 dams 1 1-1/4 miles apart westernmost dam earth fill with concrete spillway. easternmost dam earth fill with penstocks to power house.,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PRICKETT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PRICKETT_SUMM_0001_2.jpeg,Dam in outlet
63265236,T27,"[['Obstructs', 'Obstructs', 'Obstructs', 'Obstructs'], ['migration', 'migration', 'migration', 'migration']]",4,4,obstructs migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PRICKETT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_PRICKETT_SUMM_0001_2.jpeg,Dam effect on fish movements
63265237,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_SUMMIT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_SUMMIT_SUMM_0001_2.jpeg,Dam in outlet
63265238,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_2.jpeg,Dam in outlet
63265238,T27,"[['Waterfalls', 'Waterfalls', 'Waterfalls'], ['1', '1', '1'], ['mile', 'mile', 'mile'], ['south', 'south', 'south'], ['of', 'of', 'of'], ['lake', 'lake', 'lake'], ['on', 'on', 'on'], ['East', 'East', 'East'], ['Branch', 'Branch', 'Branch'], ['of', 'of', 'of'], ['Nelligan', 'Nelligan', 'Nelligan'], ['Creek', 'Creek', 'Creek'], ['restricts', 'restricts', 'restricts'], ['fish', 'fish', 'fish'], ['movement.', 'movement.', 'movement.']]",3,3,waterfalls 1 mile south of lake on east branch of nelligan creek restricts fish movement.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_2.jpeg,Dam effect on fish movements
63265239,T25,"[['yes', 'Yes', 'yes', 'yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_2.jpeg,Dam in outlet
63265239,T27,"[['Fish', 'Fish', 'Fish', 'Fish'], ['cannot', 'cannot', 'cannot', 'cannot'], ['move', 'move', 'move', 'move'], ['up', 'up', 'up', 'up'], ['except', 'except', 'except', 'except'], ['at', 'at', 'at', 'at'], ['high', 'high', 'high', 'high'], ['water', 'water', 'water', 'water.']]",4,3.875,fish cannot move up except at high water,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_2.jpeg,Dam effect on fish movements
63265240,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_2.jpeg,Dam in outlet
63265241,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_2.jpeg,Dam in outlet
63265242,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['dam.', 'dam', 'dam', 'dam']]",4,3.5,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_2.jpeg,Dam in outlet
63265242,T27,"[['Effective', 'Effective', 'Effective', 'Effective'], ['block', 'block', 'block', 'block'], ['at', 'at', 'at', 'at'], ['times', 'times', 'times', 'time'], ['of', 'of', 'of', 'of'], ['normal', 'normal', 'normal', 'normal'], ['or', 'or', 'or', 'or'], ['low', 'low', 'low', 'low'], ['water.', 'water', 'water', 'water.']]",4,3.666666667,effective block at times of normal or low water.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_2.jpeg,Dam effect on fish movements
63265243,T25,"[['Old', 'Old', 'Old', 'Old'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam'], ['where', 'where', 'where', 'where'], ['creek', 'creek', 'creek', 'creek'], ['leaves', 'leaves', 'leaves', 'leave'], ['the', 'the', 'the', 'the'], ['lake.', 'lake.', 'lake.', 'lake.']]",4,3.875,old beaver dam where creek leaves the lake.,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_2.jpeg,Dam in outlet
63265243,T27,"[['None', 'None', 'None', 'None']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_2.jpeg,Dam effect on fish movements
63265244,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THIRD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THIRD_SUMM_0001_2.jpeg,Dam in outlet
63265245,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['dam', 'dam', 'dam', 'dam']]",4,4,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_UNNAMEDBOG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_UNNAMEDBOG_SUMM_0001_2.jpeg,Dam in outlet
63265245,T27,"[['Prevents', 'prevents', 'prevents', 'prevents'], ['migration', 'migration', 'migration', 'migration']]",4,3.5,prevents migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_UNNAMEDBOG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_UNNAMEDBOG_SUMM_0001_2.jpeg,Dam effect on fish movements
63265247,T25,"[['none', 'None', 'None', 'None']]",4,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_VERMILAC_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_VERMILAC_SUMM_0001_2.jpeg,Dam in outlet
63265248,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0001_2.jpeg,Dam in outlet
63265249,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BARLOW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BARLOW_SUMM_0001_2.jpeg,Dam in outlet
63265249,T27,"[['A', 'A', 'A', 'A'], ['barrier', 'barrier', 'barrier', 'barrier'], ['to', 'to', 'to', 'to'], ['fish', 'fish', 'fish', 'fish'], ['coming', 'coming', 'coming', 'coming'], ['up', 'up', 'up', 'up'], ['from', 'from', 'from', 'from'], ['Payne', 'Payne', 'Payne', 'Payne'], ['Lake', 'Lake', 'Lake', 'Lake']]",4,4,a barrier to fish coming up from payne lake,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BARLOW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BARLOW_SUMM_0001_2.jpeg,Dam effect on fish movements
63265250,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0002_2.jpeg,Dam in outlet
63265251,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ALGONQUIN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ALGONQUIN_SUMM_0001_2.jpeg,Dam in outlet
63265251,T27,"[['Allows', 'Allows', 'Allows', 'allows'], ['no', 'no', 'no', 'no'], ['entry', 'entry', 'entry', 'entry'], ['into', 'into', 'into', 'into'], ['lake.', 'lake.', 'lake.', 'lake']]",4,3.6,allows no entry into lake.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ALGONQUIN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ALGONQUIN_SUMM_0001_2.jpeg,Dam effect on fish movements
63265254,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_2.jpeg,Dam in outlet
63265256,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CROOKED_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CROOKED_SUMM_0001_2.jpeg,Dam in outlet
