subject_id,review,review2,review3,review4,column_name,month1,month2,month3,month4,date,URL_front,URL_back,Comments
59963311,1,1,1,NA,end_date_year,Same as Begin Date (Year),1977,1877,NA,1977,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Milakokia_GROW_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Milakokia_GROW_091.jpg,
59963318,1,1,1,NA,end_date_month,November,August,Same as Begin Date (Month),NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Millecoquin_GROW_116.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Millecoquin_GROW_117.jpg,
59963318,1,1,1,NA,end_date_day,22,23,Same as Begin Date (Day),NA,23,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Millecoquin_GROW_116.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Millecoquin_GROW_117.jpg,
59963343,1,2,NA,NA,begin_date_day,26,29,NA,NA,29,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,
59963343,1,2,NA,NA,end_date_month,December,July,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,
59963343,1,1,1,NA,end_date_day,13,9,26,NA,26,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,
59963343,1,2,NA,NA,end_date_year,1977,1976,NA,NA,1976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg,
59963344,2,1,NA,NA,end_date_month,July,December,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_023.jpg,
59963344,2,1,NA,NA,end_date_day,26,13,NA,NA,26,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_023.jpg,
59963344,2,1,NA,NA,end_date_year,1976,1977,NA,NA,1976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_023.jpg,
59963373,2,1,NA,NA,end_date_year,1995,1998,NA,NA,1995,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Goose_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Goose_GROW_021.jpg,
59963376,1,1,2,NA,end_date_day,26,27,28,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Horseshoe48N_26W_S27_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Horseshoe48N_26W_S27_GROW_007.jpg,
59963393,1,2,1,NA,end_date_month,November,August,Same as Begin Date (Month),NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_027.jpg,
59963393,1,2,1,NA,end_date_year,1974,1973,Same as Begin Date (Year),NA,1973,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_027.jpg,
59963401,1,2,NA,NA,begin_date_month,April,August,NA,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_043.jpg,
59963401,1,2,NA,NA,begin_date_day,11,13,NA,NA,13,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_043.jpg,
59963401,1,2,NA,NA,begin_date_year,1973,1972,NA,NA,1972,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_043.jpg,
59963413,2,1,1,NA,end_date_year,1968,Same as Begin Date (Year),1868,NA,1968,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Bass_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Bass_GROW_021.jpg,
59963416,2,1,NA,NA,end_date_year,1985,1986,NA,NA,1985,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Ford_GROW_131.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Ford_GROW_132.jpg,
59963421,2,1,NA,NA,begin_date_year,1967,1987,NA,NA,1967,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_067.jpg,
59963424,1,1,1,NA,end_date_month,May,Same as Begin Date (Month),April,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_184.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_185.jpg,
59963424,1,2,NA,NA,end_date_day,5,28,NA,NA,5,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_184.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_185.jpg,
59963425,1,1,NA,NA,end_date_month,May,April,NA,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_186.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_187.jpg,
59963425,1,1,NA,NA,end_date_day,5,28,NA,NA,5,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_186.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_187.jpg,
59963534,2,1,NA,NA,begin_date_year,1986,1996,NA,NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Pretty_GROW_099.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Pretty_GROW_100.jpg,
59963551,2,1,1,NA,end_date_month,August,January,Same as Begin Date (Month),NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_018.jpg,
59963551,2,1,1,NA,end_date_year,1978,1979,Same as Begin Date (Year),NA,1978,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_018.jpg,
59963555,2,1,NA,NA,end_date_month,January,February,NA,NA,February,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_026.jpg,
59963555,2,1,NA,NA,end_date_day,25,11,NA,NA,17,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_RogersPond_GROW_026.jpg,
59963560,2,1,NA,NA,begin_date_month,July,February,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_SchoolSection_GROW_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_SchoolSection_GROW_044.jpg,
59963583,2,1,NA,NA,begin_date_month,February,April,NA,NA,April,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_022.jpg,
59963583,2,1,NA,NA,begin_date_day,14,25,NA,NA,25,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_022.jpg,
59963583,2,1,NA,NA,begin_date_year,1973,1968,NA,NA,1968,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Tubs_GROW_022.jpg,
59963616,2,1,NA,NA,begin_date_month,August,January,NA,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Midland_Sanford_GROW_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Midland_Sanford_GROW_049.jpg,
59963616,2,1,NA,NA,begin_date_day,10,29,NA,NA,10,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Midland_Sanford_GROW_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Midland_Sanford_GROW_049.jpg,
59963621,1,2,NA,NA,begin_date_month,March,February,NA,NA,February,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_029.jpg,
59963627,1,1,1,NA,end_date_month,August,February,Same as Begin Date (Month),NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg,
59963627,2,1,NA,NA,end_date_day,14,24,NA,NA,14,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg,
59963627,1,1,1,NA,end_date_year,1985,1986,Same as Begin Date (Year),NA,1985,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg,
59963651,2,1,1,NA,end_date_month,Same as Begin Date (Month),November,January,NA,November,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_2.jpeg,
59963651,1,1,1,NA,end_date_day,Same as Begin Date (Day),7,30,NA,7,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_2.jpeg,
59963651,1,1,1,NA,end_date_year,Same as Begin Date (Year),1979,1980,NA,1979,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_CLEAR_GROW_0001_2.jpeg,
59963662,1,1,2,NA,end_date_month,Same as Begin Date (Month),March,May,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_2.jpeg,
59963662,2,1,1,NA,end_date_year,Same as Begin Date (Year),1985,1984,NA,1984,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_HILLMAN_GROW_0001_2.jpeg,
59963790,1,2,NA,NA,end_date_month,March,October,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_2.jpeg,
59963790,1,2,NA,NA,end_date_day,30,31,NA,NA,31,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_2.jpeg,
59963790,1,2,NA,NA,end_date_year,1979,1978,NA,NA,1978,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_2.jpeg,
59963808,2,1,1,NA,begin_date_month,January,October,March,NA,January,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0001_2.jpeg,
59963863,2,1,NA,NA,begin_date_year,1983,1883,NA,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0006_2.jpeg,
59963902,1,1,NA,NA,begin_date_year,1981,1908,NA,NA,1984,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_2.jpeg,"*Year is cut off in the date but based on recording date on back page, it should be 1984"
59963902,1,1,NA,NA,end_date_year,1981,1908,NA,NA,1984,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_2.jpeg,"*Year is cut off in the date but based on recording date on back page, it should be 1984"
59963905,2,1,NA,NA,begin_date_year,1984,1916,NA,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_2.jpeg,"*Year is cut off in the date but based on recording date on back page, it should be 1983"
59963905,2,1,NA,NA,end_date_month,June,January,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_2.jpeg,
59963905,2,1,NA,NA,end_date_day,16,31,NA,NA,16,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0001_2.jpeg,
59963927,1,1,1,NA,end_date_month,May,Same as Begin Date (Month),June,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_2.jpeg,
59963927,1,1,1,NA,end_date_day,17,16,12,NA,14,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_2.jpeg,
59963929,2,1,NA,NA,begin_date_month,December,May,NA,NA,December,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_2.jpeg,
59963929,2,1,NA,NA,begin_date_day,8,14,NA,NA,8,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_2.jpeg,
59963929,2,1,NA,NA,begin_date_year,1981,1988,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_2.jpeg,"*Year is cut off but based on recording date on back page, it should be 1988"
59963932,2,1,NA,NA,begin_date_year,1989,1889,NA,NA,1989,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0002_2.jpeg,
59963943,1,1,NA,NA,end_date_day,15,5,NA,NA,5,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0009_2.jpeg,
59963996,1,1,1,NA,end_date_month,January,June,Same as Begin Date (Month),NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_2.jpeg,
59963996,1,2,NA,NA,end_date_day,29,28,NA,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_2.jpeg,
59963996,1,2,NA,NA,end_date_year,1986,1985,NA,NA,1985,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_2.jpeg,
59964026,1,1,NA,NA,end_date_day,14,13,NA,NA,14,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SECOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SECOND_GROW_0001_2.jpeg,*Date is cut off
59964059,2,1,NA,NA,begin_date_year,1988,1888,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_2.jpeg,
59964059,2,1,NA,NA,end_date_year,1988,1888,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_2.jpeg,
59964061,1,2,1,NA,end_date_year,Same as Begin Date (Year),1985,1989,NA,1985,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0005_2.jpeg,
59964089,1,1,NA,NA,begin_date_year,1980,1988,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_2.jpeg,*Year is cut off but based on recording date it should be 1988
59964089,1,1,NA,NA,end_date_year,1980,1988,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_2.jpeg,*Year is cut off but based on recording date it should be 1988
59964117,2,1,1,NA,end_date_month,June,August,Same as Begin Date (Month),NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0002_2.jpeg,
59964127,2,1,1,NA,end_date_month,September,Same as Begin Date (Month),December,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0001_2.jpeg,
59964133,1,2,NA,NA,begin_date_month,September,December,NA,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_2.jpeg,*Date missing
59964133,1,1,NA,NA,begin_date_year,1960,1962,NA,NA,1962,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_2.jpeg,"*Date missing, used date from back of card"
59964159,2,1,NA,NA,begin_date_year,1962,1862,NA,NA,1962,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_2.jpeg,
59964159,1,1,1,NA,end_date_year,Same as Begin Date (Year),1962,1862,NA,1962,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_2.jpeg,
59964163,1,1,1,NA,end_date_year,1860,Same as Begin Date (Year),1980,NA,1980,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg,
59964194,1,2,NA,NA,begin_date_month,May,June,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOUISE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOUISE_GROW_0002_2.jpeg,
59964197,1,1,NA,NA,end_date_month,April,June,NA,NA,April,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_2.jpeg,
59964197,1,1,NA,NA,end_date_day,25,5,NA,NA,25,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_2.jpeg,
59964304,2,1,1,NA,end_date_month,Same as Begin Date (Month),October,February,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WATKINS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WATKINS_GROW_0001_2.jpeg,
59964304,2,1,1,NA,end_date_year,Same as Begin Date (Year),1960,1961,NA,1960,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WATKINS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WATKINS_GROW_0001_2.jpeg,
59964310,1,2,NA,NA,begin_date_year,1981,1986,NA,NA,1981,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_2.jpeg,*Last digit of the year cut-off
59964310,1,1,1,NA,end_date_year,1981,Same as Begin Date (Year),1986,NA,1981,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_WHITE_GROW_0005_2.jpeg,*Last digit of the year cut-off
