subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T3,First row Length Range [Text],"[['11.7-12.7', '11.7-12.7', '11.7-12.7']]",3.0,3.0,11.7-12.7
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T4,First row Mean Length [Text],"[['12.2', '12.2', '12.2']]",3.0,3.0,12.2
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T9,Second row Length Range [Text],"[['17.1', '17.1', '17.1']]",3.0,3.0,17.1
59688130,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg,,20393,T10,Second row Mean Length [Text],"[['17.1', '17.1', '17.7']]",3.0,2.0,17.1
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T3,First row Length Range [Text],"[['13.5', '13.5', '13.5']]",3.0,3.0,13.5
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T4,First row Mean Length [Text],"[['13.5', '13.5', '13.5']]",3.0,3.0,13.5
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T8,Second row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T9,Second row Length Range [Text],"[['14.5-17.1', '14.5-17.1', '14.5-17.1']]",3.0,3.0,14.5-17.1
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T10,Second row Mean Length [Text],"[['16.0', '16.0', '16.0']]",3.0,3.0,16.0
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T14,Third row Number of Fish [Text],"[['6', '6', '6']]",3.0,3.0,6
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T15,Third row Length Range [Text],"[['12.3-18.1', '12.3-18.1', '12.3-18.1']]",3.0,3.0,12.3-18.1
59688133,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg,,20393,T16,Third row Mean Length [Text],"[['15.9', '15.9', '15.9']]",3.0,3.0,15.9
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T3,First row Length Range [Text],"[['11.0-12.0', '11.0-12.0', '11.0-12.0']]",3.0,3.0,11.0-12.0
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T4,First row Mean Length [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T8,Second row Number of Fish [Text],"[['9', '9', '9']]",3.0,3.0,9
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T9,Second row Length Range [Text],"[['12.8-16.1', '12.8-16.1', '12.8-16.1']]",3.0,3.0,12.8-16.1
59688134,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg,,20393,T10,Second row Mean Length [Text],"[['13.9', '13.9', '13.9']]",3.0,3.0,13.9
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T2,First row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T3,First row Length Range [Text],"[['8.6-11.1', '8.6-11.1', '8.6-11.1']]",3.0,3.0,8.6-11.1
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T4,First row Mean Length [Text],"[['9.5', '9.5', '9.5']]",3.0,3.0,9.5
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T9,Second row Length Range [Text],"[['11.6', '11.6', '11.6']]",3.0,3.0,11.6
59688185,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OGEMAW_LAKEGEORGE_GROW_0001.jpeg,,20393,T10,Second row Mean Length [Text],"[['11.6', '11.6', '11.6']]",3.0,3.0,11.6
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['7.2-10.6', '7.2-10.6', '7.2-10.6']]",3.0,3.0,7.2-10.6
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['8.8', '8.8', '8.8']]",3.0,3.0,8.8
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['3', '2', '3']]",3.0,2.0,3
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['8.7-13.3', '8.7-13.3', '8.7-13.3']]",3.0,3.0,8.7-13.3
59962301,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ADDIS_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['11.2', '11.2', '11.2']]",3.0,3.0,11.2
59962318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_2.jpeg,20393,T2,First row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
59962318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_2.jpeg,20393,T3,First row Length Range [Text],"[['9.2-12.3', '9.2-12.3', '9.2-12.3']]",3.0,3.0,9.2-12.3
59962318,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_BEAVER_GROW_0005_2.jpeg,20393,T4,First row Mean Length [Text],"[['10.1', '10.1', '10.1'], ['(7)', '', '']]",3.0,2.0,10.1 (7)
59962326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_2.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_2.jpeg,20393,T3,First row Length Range [Text],[['---']],1.0,1.0,---
59962326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_CLOVERLEAF_GROW_0003_2.jpeg,20393,T4,First row Mean Length [Text],"[['11.0', '11.0', '11.0'], ['(7)', '(7)', '(7)']]",3.0,3.0,11.0 (7)
59962331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['16.7', '16.7', '16.7']]",3.0,3.0,16.7
59962331,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DEER_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['16.7', '16.7', '16.7']]",3.0,3.0,16.7
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['8.3-8.8', '8.3-8.8', '8.3-8.8']]",3.0,3.0,8.3-8.8
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['8.5', '8.5', '8.5']]",3.0,3.0,8.5
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['9.6-9.9', '9.6-9.9', '9.6-9.9']]",3.0,3.0,9.6-9.9
59962363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTONPOND_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['9.8', '9.8', '9.8']]",3.0,3.0,9.8
59962366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['8.9', '8.9', '8.9']]",3.0,3.0,8.9
59962366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MINERS_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['8.9', '8.9', '8.9']]",3.0,3.0,8.9
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['6.5-7.1', '6.5-7.1', '6.5-7.1']]",3.0,3.0,6.5-7.1
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['6.8', '6.8', '6.8']]",3.0,3.0,6.8
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['9.3-11.8', '9.3-11.8', '9.3-11.8']]",3.0,3.0,9.3-11.8
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['10.8', '10.8', '10.8']]",3.0,3.0,10.8
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T14,Third row Number of Fish [Text],"[['6', '6', '6']]",3.0,3.0,6
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T15,Third row Length Range [Text],"[['12.7-14.5', '12.7-14.5', '12.7-14.5']]",3.0,3.0,12.7-14.5
59962367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,20393,T16,Third row Mean Length [Text],"[['13.4', '13.4', '13.4']]",3.0,3.0,13.4
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['12', '12', '12']]",3.0,3.0,12
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['6.0-8.9', '6.0-8.9', '6.0-8.9']]",3.0,3.0,6.0-8.9
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['6.8', '6.8', '6.8']]",3.0,3.0,6.8
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['10.3-10.9', '10.3-10.9', '10.3-10.9']]",3.0,3.0,10.3-10.9
59962390,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_PONDS_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['10.6', '10.6', '10.6']]",3.0,3.0,10.6
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T2,First row Number of Fish [Text],"[['14', '14', '14']]",3.0,3.0,14
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T3,First row Length Range [Text],"[['7.5-13.0', '7.5-13.0', '7.5-13.0']]",3.0,3.0,7.5-13.0
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T4,First row Mean Length [Text],"[['10.6', '10.6', '10.6']]",3.0,3.0,10.6
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T9,Second row Length Range [Text],"[['15.5-15.6', '15.5-15.6', '15.5-15.6']]",3.0,3.0,15.5-15.6
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T10,Second row Mean Length [Text],"[['15.6', '15.6', '15.6']]",3.0,3.0,15.6
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T15,Third row Length Range [Text],[['...']],1.0,1.0,...
59962401,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0005_2.jpeg,20393,T16,Third row Mean Length [Text],"[['18.1', '18.1', '18.1']]",3.0,3.0,18.1
59962404,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_2.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59962404,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_2.jpeg,20393,T3,First row Length Range [Text],[['--']],1.0,1.0,--
59962404,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SHOENORTH_GROW_0002_2.jpeg,20393,T4,First row Mean Length [Text],"[['19.8', '19.8', '19.8'], ['(60)', '', '']]",3.0,2.0,19.8 (60)
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['6.0-8.4', '6.0-8.4', '6.0-8.4']]",3.0,3.0,6.0-8.4
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['7.5', '7.5', '7.5']]",3.0,3.0,7.5
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T9,Second row Length Range [Text],"[['9.6-10.4', '9.6-10.4', '9.6-10.4']]",3.0,3.0,9.6-10.4
59962421,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TROUT_GROW_0001_2.jpeg,20393,T10,Second row Mean Length [Text],"[['10.5', '10.5', '10.5']]",3.0,3.0,10.5
59962422,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_2.jpeg,20393,T2,First row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59962422,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_2.jpeg,20393,T3,First row Length Range [Text],"[['8.5-10.1', '8.5-10.1', '8.5-10.1']]",3.0,3.0,8.5-10.1
59962422,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_TRUMAN_GROW_0001_2.jpeg,20393,T4,First row Mean Length [Text],"[['9.2', '9.2', '9.2']]",3.0,3.0,9.2
