"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","lake_area_min_ha","lake_area_max_ha","max_depth_min_m","max_depth_max_m","secchi_min_m","secchi_max_m","min_shoal_pct","max_shoal_pct","resorts_min_n","liveries_min_n","cottages_min_n","hotels_homes_min_n","resorts_max_n","liveries_max_n","cottages_max_n","hotels_homes_max_n","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_outlet","dam_effect_fish","dam_outlet_text","dam_effect_fish_text","dam_height_min_m","dam_height_max_m","temp_surface_max_c","temp_surface_min_c","temp_bottom_max_c","temp_bottom_min_c","do_above_thermo_max_ppm","do_above_thermo_min_ppm","do_in_thermo_max_ppm","do_in_thermo_min_ppm","do_below_thermo_max_ppm","do_below_thermo_min_ppm","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","thermocline_present","fishing_intensity_summer_text","fishing_intensity_winter_text","fishing_intensity_summer","fishing_intensity_winter","url_front","url_back"
59070486,"40-237",NA,NA,17,"July",1930,17,"July",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Papoose_SUMM_003.jpg",NA
59070487,"40-137",NA,NA,NA,NA,1930,NA,NA,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Perch_SUMM_003.jpg",NA
59070488,"40-295",NA,NA,13,"July",1930,13,"July",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Pickerel_SUMM_009.jpg",NA
59070489,"40-162",NA,NA,14,"August",1930,14,"August",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_PlacidLake_SUMM_001.jpg",NA
59070490,"40-133",NA,NA,2,"July",1930,2,"July",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Post_SUMM_004.jpg",NA
59070491,"40-57",NA,NA,4,"September",1930,NA,"September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Price_SUMM_002.jpg",NA
59070492,"40-164",NA,NA,16,"August",1930,16,"August",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_SelkirkNorth_SUMM_003.jpg",NA
59070493,"40-165",NA,NA,17,"August",1930,17,"August",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_SelkirkSouth_SUMM_004.jpg",NA
59070494,"40-21",NA,NA,9,"November",1930,NA,"November",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Sickle_SUMM_002.jpg",NA
59070495,"40-174",NA,NA,26,"August",1930,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Smith's27N_8W_S6_SUMM_007.jpg",NA
59070496,"40-174",NA,NA,24,"August",1930,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Smith27N_8W_S13_SUMM_002.jpg",NA
59070497,"40-240",NA,NA,18,"July",1930,NA,"July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Squaw_SUMM_002.jpg",NA
59070498,"40-278",NA,NA,11,"July",1930,11,"July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Timber_SUMM_008.jpg",NA
59070499,"40-223",NA,NA,12,"July",1930,12,"July",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_006.jpg",NA
59070501,"40-311",NA,NA,21,"August",1930,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Wheeler_SUMM_003.jpg",NA
59070502,"40-212",NA,NA,20,"July",1930,NA,"July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Waddell'sPond_SUMM_001.jpg",NA
59070503,"60-130",NA,NA,NA,"April",1926,NA,"April",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/MONTMORENCY_VALENTINE_SUMM_0001.jpeg",NA
59070504,NA,NA,NA,9,"September",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_WellmanPond_SUMM_007.jpg",NA
59070505,"62-12",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_BAPTIST_SUMM_0003.jpeg",NA
59070506,"62-33",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_BLANCHE_SUMM_0005.jpeg",NA
59070507,"62-106",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_BROOKS_SUMM_0001.jpeg",NA
59070508,"62-212",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_CLARKS_SUMM_0001.jpeg",NA
59070510,"62-128",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_FREMONT_SUMM_0021.jpeg",NA
59070511,"62-82",NA,NA,NA,NA,1892,NA,NA,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_EMERALD_SUMM_0001.jpeg",NA
59070513,"62-202",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_FORD_SUMM_0001.jpeg",NA
59070514,"62-457",NA,NA,NA,"January",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_GREENING_SUMM_0001.jpeg",NA
59070515,"62-28",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_HESS_SUMM_0008.jpeg",NA
59070516,"62-202",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_JOHNFORD_SUMM_0001.jpeg",NA
59070517,"62-389",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_ISLAND_SUMM_0001.jpeg",NA
59070518,"62-441",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_HIGHBANKS_SUMM_0002.jpeg",NA
59070519,"62-286",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_KIMES_SUMM_0002.jpeg",NA
59070520,"62-115",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_KIMBALL_SUMM_0001.jpeg",NA
59070521,"62-454",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_MAWBY_SUMM_0001.jpeg",NA
59070522,"62-437",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_LILLEY_SUMM_0001.jpeg",NA
59070523,"62-358",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_NICHOLS_SUMM_0004.jpeg",NA
59070524,"62-438",NA,NA,NA,"January",1926,NA,"January",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_PETTIBONE_SUMM_0001.jpeg",NA
59070525,"62-196",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_PECKS_SUMM_0001.jpeg",NA
59070526,"62-73",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_PETTIT_SUMM_0001.jpeg",NA
59070527,"62-435",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_PICKERELT16NR13WS10111415_SUMM_0001.jpeg",NA
59070528,"62-435",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_PICKERELT16NR13WS19_SUMM_0001.jpeg",NA
59070530,"62-188",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_ROBINSON_SUMM_0001.jpeg",NA
59070531,"62-200",NA,NA,NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_RYERSON_SUMM_0001.jpeg",NA
59070532,"62-176",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_TWINWOOD_SUMM_0001.jpeg",NA
59070533,"62-178",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_UTLEY_SUMM_0001.jpeg",NA
59070534,"62-342",NA,NA,NA,"January",1926,NA,"January",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_WEBINGUAW_SUMM_0001.jpeg",NA
59070535,"67-377",NA,NA,NA,"October",1955,NA,"October",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/OSCEOLA_CENTER_SUMM_0002.jpg",NA
59070536,"62-461",NA,NA,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_WALKUP_SUMM_0001.jpeg",NA
59070537,"62-363",NA,NA,NA,NA,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/NEWAYGO_WOODLAND_SUMM_0001.jpeg",NA
59070540,"79-38",NA,NA,22,"August",1966,22,"August",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Tuscola_Shay_SUMM_8.jpeg",NA
59070541,"67-29",NA,NA,NA,"February",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/OSCEOLA_SADDLEBAG_SUMM_0002.jpg",NA
59070542,"69-77",NA,NA,14,"October",1963,14,"October",1963,4.047,NA,11.582,NA,NA,NA,10,NA,0,0,1,0,NA,NA,NA,NA,107,148,NA,NA,"no",NA,"--",NA,NA,NA,NA,15,NA,8.8,NA,8.8,NA,0.5,NA,NA,6.096,NA,NA,"yes","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bass_SUMM_20.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bass_SUMM_19.jpeg"
59070543,"69-78",NA,NA,31,"July",1956,2,"August",1956,11.534,NA,17.678,NA,3.048,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,106,116,NA,NA,"no",NA,"no",NA,NA,NA,NA,21.111,NA,7.222,10.2,11,11.2,12.4,0.3,7.8,4.572,8.382,NA,NA,"lighttomedium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bridge_SUMM_2.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bridge_SUMM_1.jpeg"
59070544,"69-1",NA,NA,NA,"August",1940,NA,"August",NA,146.499,NA,9.144,NA,3.81,NA,20,25,2,2,25,1,NA,NA,30,NA,45,97,NA,1.51,"no",NA,"none",NA,NA,NA,19.8,19.7,NA,NA,8.1,8.7,NA,NA,NA,NA,NA,NA,NA,"no","medium","almostnone","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bear_SUMM_136.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bear_SUMM_135.jpeg"
59070545,"69-157",NA,NA,24,"July",1945,26,"July",1945,50.992,NA,24.688,NA,3.962,NA,NA,NA,1,0,25,0,NA,NA,NA,NA,10,19,NA,NA,"no",NA,"none",NA,NA,NA,NA,24.5,NA,7.9,NA,7.53,NA,NA,1.03,5.82,3.657,10.058,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Big_SUMM_18.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Big_SUMM_17.jpeg"
59070546,"69-1",NA,NA,15,"June",1966,15,"June",1966,141.643,NA,10.667,NA,NA,NA,NA,NA,0,0,83,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,18.889,NA,17.778,10,8,NA,NA,NA,NA,NA,NA,NA,"no","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bear_SUMM_94.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Bear_SUMM_93.jpeg"
59070547,"69-19",NA,NA,6,"October",1954,6,"October",1954,8.094,NA,NA,NA,NA,NA,3,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,16.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Caulkins_SUMM_4.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Caulkins_SUMM_3.jpeg"
