subject_id,gear_used_kind,gear_used_mesh,gear_used_length,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_effort,gear_effort_units,front,back,comments
58752662,common sense seine and bag seine,NA,20feet common common. and 30feet feet bag,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Gourdneck_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Gourdneck_FISHc_042.jpg,
58752662,common sense seine and bag seine,NA,20feet common common. and 30feet feet bag,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Gourdneck_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Gourdneck_FISHc_042.jpg,
58752685,"common sense seine, bag seine",NA,10feet - 30feet,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_062.jpg,
58752685,"common sense seine, bag seine",NA,10feet - 30feet,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_062.jpg,
58752689,"common sense seine, bag seine",NA,10feet - 30feet,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_064.jpg,
58752689,"common sense seine, bag seine",NA,10feet - 30feet,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_064.jpg,
58752705,bag and common sense seines,0.25inches in bag & common.,125 feet and 20 feet,seine,bag,1,0.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Twins_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Twins_FISHc_016.jpg,
58752705,bag and common sense seines,0.25inches in bag & common.,125 feet and 20 feet,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Twins_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Twins_FISHc_016.jpg,
58752706,common sense seine; bag seine,0.25 inch in bag,20 feet common.s. & 30 feet bag,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_049.jpg,
58752706,common sense seine; bag seine,0.25 inch in bag,20 feet common.s. & 30 feet bag,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_West_FISHc_049.jpg,
58752743,bag seine and common sense seine,0.25inches mesh in both,25 feet and 15 feet,seine,bag,1,0.25,inches,25,feet,2,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueBig_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueBig_FISHc_070.jpg,
58752743,bag seine and common sense seine,0.25inches mesh in both,25 feet and 15 feet,seine,common,1,0.25,inches,15,feet,6,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueBig_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueBig_FISHc_070.jpg,
58752744,"common sense seine, bag seine","common sense, .25 inches","10 feet , 30 feet",seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueNorth_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueNorth_FISHc_021.jpg,
58752744,"common sense seine, bag seine","common sense, .25 inches","10 feet , 30 feet",seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueNorth_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_BlueNorth_FISHc_021.jpg,
58752831,4 trap and 2 fyke nets 2 exp. gill nets,NA,NA,gill,exp,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_002.jpg,
58752831,4 trap and 2 fyke nets 2 exp. gill nets,NA,NA,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_002.jpg,
58752831,4 trap and 2 fyke nets 2 exp. gill nets,NA,NA,trap,trap,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_AdaImpoundment_FISHc_002.jpg,
58752834,"1 fyke net, 3 trap nets",NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_024.jpg,
58752834,"1 fyke net, 3 trap nets",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_024.jpg,
58752835,"1 fyke, 3 trap nets",NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_022.jpg,
58752835,"1 fyke, 3 trap nets",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_022.jpg,
58752836,two days with 2 traps & 2 fykes,NA,NA,fyke,fykes,2,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_028.jpg,
58752836,two days with 2 traps & 2 fykes,NA,NA,trap,traps,2,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_028.jpg,
58752837,"2 gill nets, 3 fyke nets & 3 trap nets",NA,NA,gill,gill,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_030.jpg,
58752837,"2 gill nets, 3 fyke nets & 3 trap nets",NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_030.jpg,
58752837,"2 gill nets, 3 fyke nets & 3 trap nets",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bass_FISHc_030.jpg,
58752852,"1 fyke, 3 trap nets",NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_025.jpg,
58752852,"1 fyke, 3 trap nets",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_025.jpg,
58752853,fyke & trap nets,NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_045.jpg,
58752853,fyke & trap nets,NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_045.jpg,
58752854,"2 trap, 2 fyke, 2 gill nets",NA,NA,gill,gill,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_039.jpg,
58752854,"2 trap, 2 fyke, 2 gill nets",NA,NA,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_039.jpg,
58752854,"2 trap, 2 fyke, 2 gill nets",NA,NA,trap,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_039.jpg,
58752857,"3 exp. gill nets, 3 fyke nets",experimental,125 feet,gill,exp,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_073.jpg,
58752857,"3 exp. gill nets, 3 fyke nets",experimental,125 feet,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_073.jpg,
58752858,"fyke, trap, gill nets",experimental,125 feet,gill,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_053.jpg,
58752858,"fyke, trap, gill nets",experimental,125 feet,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_053.jpg,
58752858,"fyke, trap, gill nets",experimental,125 feet,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_053.jpg,
58752862,3 exp. gillnet nets and electroshocker,experimental,125feet,gill,exp,3,,,125,feet,24,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_075.jpg,
58752862,3 exp. gillnet nets and electroshocker,experimental,125feet,shock,electroshocker,NA,,,,,1,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_BrowerBig_FISHc_075.jpg,
58752863,230 ac-dc electroshocking barge,NA,NA,shock,barge,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Camp_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Camp_FISHc_019.jpg,
58752865,3 fyke and 3 trap nets,NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_027.jpg,
58752865,3 fyke and 3 trap nets,NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_027.jpg,
58752867,"2 gill nets, 3 fyke nets",experimental,125feet feet,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_037.jpg,
58752867,"2 gill nets, 3 fyke nets",experimental,125feet feet,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_037.jpg,
58752869,"gill nets, fyke net",experimental,125 feet,gill,experimental,unknown,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_007.jpg,
58752869,"gill nets, fyke net",experimental,125 feet,fyke,fyke,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_007.jpg,
58752872,"6 fykes, 2 experimental gill nets",experimental,125 feet,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Cranberry_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Cranberry_FISHc_012.jpg,
58752872,"6 fykes, 2 experimental gill nets",experimental,125 feet,fyke,fykes,6,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Cranberry_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Cranberry_FISHc_012.jpg,
58752876,shocker 240 v @ 7 amp & gill nets,experimental,125feet feet,gill,experimental,unknown,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_042.jpg,
58752876,shocker 240 v @ 7 amp & gill nets,experimental,125feet feet,shock,shocker,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_042.jpg,
58752877,"1 trap, 3 fyke nets",NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_014.jpg,
58752877,"1 trap, 3 fyke nets",NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_014.jpg,
58752878,"4 fyke nets, 2 trap nets",NA,NA,fyke,fyke,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_034.jpg,
58752878,"4 fyke nets, 2 trap nets",NA,NA,trap,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_CrookedBig_FISHc_034.jpg,
58752879,"trap nets, fyke nets, exp gillnets nets",NA,NA,gill,exp,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_016.jpg,
58752879,"trap nets, fyke nets, exp gillnets nets",NA,NA,fyke,fyke,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_016.jpg,
58752879,"trap nets, fyke nets, exp gillnets nets",NA,NA,trap,trap,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_016.jpg,
58752880,3 trap nets 3 fyke nets,NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_026.jpg,
58752880,3 trap nets 3 fyke nets,NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_026.jpg,
58752881,"5 fykes, 1 trap net",NA,NA,fyke,fykes,5,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_024.jpg,
58752881,"5 fykes, 1 trap net",NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_024.jpg,
58752882,"3trap, 3 trap,3 3 fyke nets",NA,2 days,fyke,fyke,3,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_018.jpg,
58752882,"3trap, 3 trap,3 3 fyke nets",NA,2 days,trap,trap,3,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_018.jpg,
58752891,"3 gillnets,  boomshocker, 240 v ac @ 5 amp",experimental,125 feet,gill,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Emmons_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Emmons_FISHc_010.jpg,
58752891,"3 gillnets,  boomshocker, 240 v ac @ 5 amp",experimental,125 feet,shock,boomshocker,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Emmons_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Emmons_FISHc_010.jpg,
58752901,230 ac shocking barge,NA,NA,shock,barge,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_039.jpg,
58752907,"3 traps, 3 fykes, 3 gill nets",experimental,125 feet,gill,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_029.jpg,
58752907,"3 traps, 3 fykes, 3 gill nets",experimental,125 feet,fyke,fykes,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_029.jpg,
58752907,"3 traps, 3 fykes, 3 gill nets",experimental,125 feet,trap,traps,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lincoln_FISHc_029.jpg,
58752909,"2 trap, 1 fyke",NA,NA,fyke,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_046.jpg,
58752909,"2 trap, 1 fyke",NA,NA,trap,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_046.jpg,
58752912,"3 trap nets, 1 gill net",NA,NA,gill,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_050.jpg,
58752912,"3 trap nets, 1 gill net",NA,NA,trap,trap,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_050.jpg,
58752914,3 trap nets and 3 fyke nets,NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Long_FISHc_058.jpg,
