subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_set,gear_set_units,front,back,comments
59968687,"gill net, fly rod",100 feet,experimental,rod,rod,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_024.jpg,
59968707,trap net,125feet,experimental,trap net,trap,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Mecosta_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Mecosta_FISHc_024.jpg,
59968708,trap net,125feet,experimental,trap net,trap,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Mecosta_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Mecosta_FISHc_026.jpg,
59968825,seine,25feet,.25inches bar mesh,seine,seine,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Round_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Round_FISHc_021.jpg,
59968892,bag and common sense seines,30feet & 15feet,.25inches in bag and common.,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_028.jpg,
59968892,bag and common sense seines,30feet & 15feet,.25inches in bag and common.,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_028.jpg,
59968912,2 trap nets fished 2 days; 3 fyke nets fished 1 day,NA,NA,fyke net,fyke,3,,,,,1,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_010.jpg,
59968912,2 trap nets fished 2 days; 3 fyke nets fished 1 day,NA,NA,trap net,trap,2,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_010.jpg,
59968916,1 trapnet net 4 x 6 feet pot,150 feet lead,1.5 inch bar,trap net,trapnet,1,1.5,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_014.jpg,
59968931,"2 trap nets, 1 fyke net",NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_037.jpg,
59968931,"2 trap nets, 1 fyke net",NA,NA,trap net,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_037.jpg,
59968948,gill net,125feet,three experimental and one 1 .25inches bar,gillnet,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_048.jpg,
59968948,gill net,125feet,three experimental and one 1 .25inches bar,gillnet,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_048.jpg,
59968950,gill net,125feet,"three experimental, and one 1 .25inches bar",gillnet,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_052.jpg,
59968950,gill net,125feet,"three experimental, and one 1 .25inches bar",gillnet,bar,1,1.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_052.jpg,
59968957,"2 trapnets net, 4feet x 6feet feet pot",150 feet lead,1.5 inch bar,trap net,trapnets,2,1.5,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_021.jpg,
59968958,3 fyke; 2 trap - fished 2 days,NA,NA,fyke net,fyke,3,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_017.jpg,
59968958,3 fyke; 2 trap - fished 2 days,NA,NA,trap net,trap,2,,,,,2,days,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_017.jpg,
59968995,3 gillnets nets,125 feet each,experimental .75inches to 2inches bar,gillnet,experimental,3,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Westman_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Westman_FISHc_008.jpg,
59969033,bag seine,30 feet,.25 inch bar,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_136.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_137.jpg,
59969066,exp. gill net,125 feet,.75 - 2 in bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_093.jpg,
59969093,"bag seine, common sense seine","25 feet, 10 feet",3/8 - .25 inches,seine,bag,1,.375-.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_140.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_141.jpg,
59969093,"bag seine, common sense seine","25 feet, 10 feet",3/8 - .25 inches,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_140.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_141.jpg,
59969135,2 exp. gill nets and 20feet .25inches seine,NA,NA,seine,seine,1,0.25,inches,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_JOELITTLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_JOELITTLE_FISHc_0001_2.jpeg,
59969135,2 exp. gill nets and 20feet .25inches seine,NA,NA,gillnet,exp,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_JOELITTLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_JOELITTLE_FISHc_0001_2.jpeg,
59969140,bag seine and rod fishing with worm and spinner.,30feet,.25 and 3/16,seine,bag,1,.25-.187,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LOCKWOOD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LOCKWOOD_FISHc_0004_2.jpeg,
59969140,bag seine and rod fishing with worm and spinner.,30feet,.25 and 3/16,rod,rod,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LOCKWOOD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LOCKWOOD_FISHc_0004_2.jpeg,
59969219,"2 trap nets, 4 experimental gill nets",NA,NA,gillnet,experimental,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BEAR_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BEAR_FISHc_0001_2.jpeg,
59969219,"2 trap nets, 4 experimental gill nets",NA,NA,trap net,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BEAR_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BEAR_FISHc_0001_2.jpeg,
59969222,"4 trap nets, 2 gill nets",125 feet gill nets,experimental,gillnet,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLACKLITTLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLACKLITTLE_FISHc_0001_2.jpeg,
59969222,"4 trap nets, 2 gill nets",125 feet gill nets,experimental,trap net,trap,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLACKLITTLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLACKLITTLE_FISHc_0001_2.jpeg,
59969226,"3 gill nets, 3 fykes",125 feet,experimental,gillnet,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLUEBIG_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLUEBIG_FISHc_0008_2.jpeg,
59969226,"3 gill nets, 3 fykes",125 feet,experimental,fyke net,fykes,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLUEBIG_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BLUEBIG_FISHc_0008_2.jpeg,
59969230,"2 traps, 3 fyke and 3 gill nets",125feet,experimental,gillnet,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_2.jpeg,
59969230,"2 traps, 3 fyke and 3 gill nets",125feet,experimental,fyke net,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_2.jpeg,
59969230,"2 traps, 3 fyke and 3 gill nets",125feet,experimental,trap net,traps,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BRITTON_FISHc_0001_2.jpeg,
59969232,2 gillnets nets and 3 fyke nets,125feet feet,exp gill,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BROWNS_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BROWNS_FISHc_0003_2.jpeg,
59969232,2 gillnets nets and 3 fyke nets,125feet feet,exp gill,fyke net,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BROWNS_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_BROWNS_FISHc_0003_2.jpeg,
59969234,230 volt ac-dc electroshocking barge,2 hours,NA,shock,barge,NA,230,AC DC,,,2,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_DUCK_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_DUCK_FISHc_0002_2.jpeg,
59969255,"4 trap, 5 fyke, 4 gill nets, 2 lifts",NA,NA,gillnet,gill,4,,,,,2,lifts,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_2.jpeg,
59969255,"4 trap, 5 fyke, 4 gill nets, 2 lifts",NA,NA,fyke net,fyke,5,,,,,2,lifts,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_2.jpeg,
59969255,"4 trap, 5 fyke, 4 gill nets, 2 lifts",NA,NA,trap net,trap,4,,,,,2,lifts,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0003_2.jpeg,
59969346,experimental gill net & d.c. shocker. see notes.,NA,NA,gillnet,experimental,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_2.jpeg,
59969346,experimental gill net & d.c. shocker. see notes.,NA,NA,shock,shocker,NA,,DC,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_2.jpeg,
59969347,bag seine,100 feet,3/8inches bar,seine,bag,1,0.375,inches,100,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0071_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0071_2.jpeg,
59969349,4 gill nets,125 feet each,"2 exp. - 2,2feetfeet 2 2inches bar",gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_RUDDIMAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_RUDDIMAN_FISHc_0001_2.jpeg,
59969349,4 gill nets,125 feet each,"2 exp. - 2,2feetfeet 2 2inches bar",gillnet,bar,2,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_RUDDIMAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_RUDDIMAN_FISHc_0001_2.jpeg,
59969350,experimental gill nets & d.c. shocker see notes,NA,NA,gillnet,experimental,unknown,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_SILVERCREEK_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_SILVERCREEK_FISHc_0001_2.jpeg,
59969350,experimental gill nets & d.c. shocker see notes,NA,NA,shock,shocker,NA,,DC,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_SILVERCREEK_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_SILVERCREEK_FISHc_0001_2.jpeg,
59969359,spear (night) and hook and line,NA,NA,rod,hook,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0009_2.jpeg,
59969359,spear (night) and hook and line,NA,NA,spear,spear,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0009_2.jpeg,
59969360,2 gill nets tied together,total of 250feet,exp. and 2inches bar,gillnet,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0010_2.jpeg,
59969360,2 gill nets tied together,total of 250feet,exp. and 2inches bar,gillnet,bar,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_TWINEAST_FISHc_0010_2.jpeg,
59969378,gill nets (four tied together),4 x 125feet feet,2 exp. mesh 2 2 inch bar mesh,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ALLEY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ALLEY_FISHc_0001_2.jpeg,
59969378,gill nets (four tied together),4 x 125feet feet,2 exp. mesh 2 2 inch bar mesh,gillnet,bar,2,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ALLEY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ALLEY_FISHc_0001_2.jpeg,
59969385,common sense & bag seine,15feet & 30feet,common. & .25inches in bag,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0006_2.jpeg,
59969385,common sense & bag seine,15feet & 30feet,common. & .25inches in bag,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0006_2.jpeg,
59969388,bag and common sense seines,30feet and 15feet,.25inches in bag and common. sense,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0005_2.jpeg,
59969388,bag and common sense seines,30feet and 15feet,.25inches in bag and common. sense,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BAPTIST_FISHc_0005_2.jpeg,
59969418,bag seine and common sense seine,30 feet and 20 feet,.25inches inch in bag and common. sense,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0006_2.jpeg,
59969418,bag seine and common sense seine,30 feet and 20 feet,.25inches inch in bag and common. sense,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BITLEY_FISHc_0006_2.jpeg,
59969445,gill nets,2 125feet nets tied together,2inches bar - 125feet ; experimental - 125feet,gillnet,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CRYSTAL_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CRYSTAL_FISHc_0004_2.jpeg,
59969445,gill nets,2 125feet nets tied together,2inches bar - 125feet ; experimental - 125feet,gillnet,bar,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CRYSTAL_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CRYSTAL_FISHc_0004_2.jpeg,
59969464,bag seine & common sense seine,25feet & 10feet,.25inches in bag & common.,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0009_2.jpeg,
59969464,bag seine & common sense seine,25feet & 10feet,.25inches in bag & common.,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0009_2.jpeg,
59969468,bag seine & common sense seine,25 feet & 10 feet,.25inches in bag & common.,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_2.jpeg,
59969468,bag seine & common sense seine,25 feet & 10 feet,.25inches in bag & common.,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0010_2.jpeg,
59969471,common sense and bag seines,15feet and 30feet,common. & and .25inches in bag,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_00013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_00013_2.jpeg,
