subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_effort,gear_effort_units,front,back,
59965415,3 exp. gill nets 125 feet,NA,exp. gill net,gillnet,exp,3,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0004_2.jpeg,
59965416,gill nets,125feet 125feet each,experimental 1.5 inch square,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0007_2.jpeg,
59965417,4 nylon gill nets,125 feet each,exp,gillnet,exp,4,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0006_2.jpeg,
59965418,gill nets,125feet,experimental,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ROLAND_FISHc_0008_2.jpeg,
59965420,common sense seine,20feet,common.,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0005_2.jpeg,
59965421,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0010_2.jpeg,
59965422,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0009_2.jpeg,
59965423,common sense seine,20feet,common.,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0006_2.jpeg,
59965424,common sense seine,20feet,common.,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0007_2.jpeg,
59965425,hook and line,NA,NA,rod,hook,NA,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0008_2.jpeg,
59965426,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0011_2.jpeg,
59965427,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0012_2.jpeg,
59965428,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0013_2.jpeg,
59965429,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0015_2.jpeg,
59965430,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0014_2.jpeg,
59965431,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0016_2.jpeg,
59965432,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0018_2.jpeg,
59965433,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0017_2.jpeg,
59965434,gill net,125feet,NA,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0020_2.jpeg,
59965435,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0019_2.jpeg,
59965436,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0021_2.jpeg,
59965437,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0022_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0022_2.jpeg,
59965438,gill net,125,2 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0026_2.jpeg,
59965439,gill net,125,2 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0027_2.jpeg,
59965440,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0023_2.jpeg,
59965441,gill net,125,2 inch bar,gillnet,bar,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0025_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0025_2.jpeg,
59965442,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0024_2.jpeg,
59965443,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0028_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0028_2.jpeg,
59965444,1 gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0029_2.jpeg,
59965445,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0030_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0030_2.jpeg,
59965446,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0031_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0031_2.jpeg,
59965447,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0032_2.jpeg,
59965448,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0034_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0034_2.jpeg,
59965449,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0033_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0033_2.jpeg,
59965450,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0035_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0035_2.jpeg,
59965451,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0037_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0037_2.jpeg,
59965452,gill net,125feet,NA,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0036_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0036_2.jpeg,
59965453,gill net,95 feet *,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0038_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0038_2.jpeg,
59965454,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0039_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0039_2.jpeg,
59965455,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0043_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0043_2.jpeg,
59965456,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0041_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0041_2.jpeg,
59965457,gill net,125,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0040_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0040_2.jpeg,
59965458,gill net,95feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0044_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0044_2.jpeg,
59965459,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0042_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0042_2.jpeg,
59965460,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0045_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0045_2.jpeg,
59965461,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0048_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0048_2.jpeg,
59965462,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0046_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0046_2.jpeg,
59965463,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0047_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0047_2.jpeg,
59965464,experimental gill net,150 feet,1 .25 in.-4 4 in.,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0002_2.jpeg,
59965465,seine,6 feet,common common.,seine,common,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0004_2.jpeg,
59965466,experimental gill net,150 feet,1 .25 - 4 in.,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0003_2.jpeg,
59965467,gill net,150 feet,1.5 - 4 in.,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0005_2.jpeg,
59965468,experimental gill net,150 feet,1 .25 - 4 in.,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0006_2.jpeg,
59965469,experimental gill net,300 feet,1.5 - 4 in. mesh,gillnet,experimental,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0007_2.jpeg,
59965470,gill nets,700feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SUMMIT_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SUMMIT_FISHc_0002_2.jpeg,
59965472,4 nylon gill nets,125feet,exp,gillnet,exp,4,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_THIRD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_THIRD_FISHc_0001_2.jpeg,
59965473,8 nylon gill nets,125feet,exp,gillnet,exp,8,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SUMMITLITTLE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SUMMITLITTLE_FISHc_0001_2.jpeg,
59965474,2 gill nets,125 feet each,exp,gillnet,exp,2,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_UNNAMEDBOG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_UNNAMEDBOG_FISHc_0001_2.jpeg,
59965475,6 nylon gill nets,125feet,exp,gillnet,exp,6,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VAN_FISHc_0001_2.jpeg,
59965476,7 nylon gill nets,125 feet each,exp,gillnet,exp,7,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_THIRD_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_THIRD_FISHc_0002_2.jpeg,
59965477,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0004_2.jpeg,
59965478,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0005_2.jpeg,
59965479,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0007_2.jpeg,
59965480,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0006_2.jpeg,
59965481,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0008_2.jpeg,
59965482,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0009_2.jpeg,
59965483,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0010_2.jpeg,
59965484,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0011_2.jpeg,
59965485,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0012_2.jpeg,
59965486,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0013_2.jpeg,
59965487,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0014_2.jpeg,
59965488,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0015_2.jpeg,
59965489,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0019_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0019_2.jpeg,
59965490,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0016_2.jpeg,
59965491,gill net,125feet,2inches inch,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0017_2.jpeg,
59965492,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0018_2.jpeg,
59965493,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0020_2.jpeg,
59965494,gill net,125feet,2inches,gillnet,gill,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0022_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0022_2.jpeg,
59965495,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0021_2.jpeg,
59965496,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0025_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0025_2.jpeg,
59965497,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0024_2.jpeg,
59965498,gill net,125 feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0023_2.jpeg,
59965499,gill net,125feet,exp,gillnet,exp,1,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0026_2.jpeg,
